DISTRICT_NUMBER|SCHOOL_NUMBER|EMH_LEVEL|CONTENT_AREA|YEAR|ETHNICITY|MEDIAN_SGP|MEDIAN_SGP_TARGET|PERCENT_AT_ABOVE_TARGET|PERCENT_AT_ABOVE_PROFICIENT|MEDIAN_SGP_COUNT|PERCENT_AT_ABOVE_PROFICIENT_COUNT|ENROLLMENT_PERCENTAGE
2690|4408|E|2|2010|5|53|51|44.4|71.4|9|14|NULL
2690|4408|E|1|2011|3|77|54|100|100|1|1|NULL
2690|4408|E|2|2011|3|34|30|100|100|1|1|NULL
2690|4408|E|1|2011|4|72|69|48.8|74.3|43|74|NULL
2690|4408|E|1|2011|5|53|55|44.4|71.4|9|14|NULL
2690|4408|E|2|2011|4|39|47|39.5|63|43|73|NULL
2690|4408|E|2|2011|5|57|38|66.7|71.4|9|14|NULL
2690|4408|E|1|2012|4|39|50|32.7|56.8|49|88|NULL
2690|4408|E|1|2012|5|51|42|57.1|66.7|7|9|NULL
2690|4408|E|2|2012|4|48|38.5|58.3|63.6|48|88|NULL
2690|4408|E|2|2012|5|69|36|57.1|77.8|7|9|NULL
2690|4487|H|1|2010|1|41|99|9.1|18.2|11|11|NULL
2690|4487|H|1|2010|2|93|97|0|33.3|1|3|NULL
2690|4487|H|1|2010|3|23.5|99|0|3.6|24|28|NULL
2690|4487|H|1|2010|4|36|98|12.8|16.6|257|304|NULL
2690|4487|H|1|2010|5|46.5|78|27.5|30.6|302|362|NULL
2690|4487|H|2|2010|4|37|20.5|62.5|61.8|256|306|NULL
2690|4487|H|2|2010|5|41|9|71.9|74.4|302|360|NULL
2690|4487|H|2|2010|1|28|16|54.5|63.6|11|11|NULL
2690|4487|H|2|2010|2|42|6|100|66.7|1|3|NULL
2690|4487|H|2|2010|3|41.5|40|54.2|46.4|24|28|NULL
2690|4487|H|2|2011|4|37.5|37|49.7|52.1|286|353|NULL
2690|4487|H|1|2011|3|22|95.5|16.7|19.2|18|26|NULL
2690|4487|H|1|2011|4|36.5|99|13.7|15.9|284|353|NULL
2690|4487|H|1|2011|5|44|91|21.2|25.3|316|383|NULL
2690|4487|H|1|2011|1|24|82|0|8.3|9|13|NULL
2690|4487|H|2|2011|5|39.5|17|71.5|72.1|316|382|NULL
2690|4487|H|2|2011|1|31|21|66.7|75|9|13|NULL
2690|4487|H|2|2011|2|30|55.5|50|50|2|2|NULL
2690|4487|H|2|2011|3|48.5|36.5|50|50|18|26|NULL
2690|4487|H|1|2011|2|63|70|50|50|2|2|NULL
2690|4487|H|1|2012|3|51|97|5.6|4.8|18|21|NULL
2690|4487|H|1|2012|4|39|99|12.2|14|294|335|NULL
2690|4487|H|1|2012|5|46.5|95.5|18.5|22.1|314|362|NULL
2690|4487|H|1|2012|1|18|99|33.3|16.7|3|6|NULL
2690|4487|H|1|2012|2|42|98|0|0|1|2|NULL
2690|4487|H|2|2012|1|47|14|66.7|83.3|3|6|NULL
2690|4487|H|2|2012|2|30|34|0|50|1|2|NULL
2690|4487|H|2|2012|3|42.5|16|72.2|71.4|18|21|NULL
2690|4487|H|2|2012|4|40|20|64.8|62.4|293|335|NULL
2690|4487|H|2|2012|5|48|10|74.3|73.7|311|361|NULL
1040|4498|H|1|2010|1|81|71|66.7|63.6|9|11|NULL
1040|4498|H|1|2010|2|68|43.5|57.7|64.9|52|57|NULL
1040|4498|H|1|2010|3|46.5|89|16.7|23.3|42|60|NULL
1040|4498|H|1|2010|4|43|95|30.4|31|69|84|NULL
1040|4498|H|1|2010|5|60|59.5|46.1|53.8|614|686|NULL
1040|4498|H|2|2010|4|50|23|68.1|69.9|69|83|NULL
1040|4498|H|2|2010|5|53|3|90.5|90.3|612|685|NULL
1040|4498|H|2|2010|1|82|4|77.8|72.7|9|11|NULL
1040|4498|H|2|2010|2|69.5|5|82.7|77.6|52|58|NULL
1040|4498|H|2|2010|3|55|7|71.4|71.7|42|60|NULL
1040|4498|H|2|2011|4|49.5|15|73.3|73.2|60|74|NULL
1040|4498|H|1|2011|3|48.5|98|25|25.5|40|48|NULL
1040|4498|H|1|2011|4|55|87|30.2|26.4|63|75|NULL
1040|4498|H|1|2011|5|55|55.5|50.2|53.3|604|668|NULL
1040|4498|H|1|2011|1|32.5|53|40|50|10|10|NULL
1040|4498|H|2|2011|5|47|5|86.2|88.1|603|667|NULL
1040|4498|H|2|2011|1|29|6.5|60|70|10|10|NULL
1040|4498|H|2|2011|2|68|5|86.3|80.4|51|56|NULL
1040|4498|H|2|2011|3|36|22|70|66|40|48|NULL
1040|4498|H|1|2011|2|77|26|71.7|71.9|53|57|NULL
1040|4498|H|1|2012|3|57|99|6.1|11.9|33|42|NULL
1040|4498|H|1|2012|4|58.5|98|23.9|27.3|46|66|NULL
1040|4498|H|1|2012|5|49|65.5|46.1|49.1|560|631|NULL
1040|4498|H|1|2012|1|22|94|28.6|42.9|7|7|NULL
1040|4498|H|1|2012|2|65|22.5|63.6|64.9|44|57|NULL
1040|4498|H|2|2012|1|58|21|71.4|71.4|7|7|NULL
1040|4498|H|2|2012|2|53|3|90.9|87.5|44|56|NULL
1040|4498|H|2|2012|3|48|23.5|65.6|58.5|32|41|NULL
1040|4498|H|2|2012|4|39.5|15.5|63|62.1|46|66|NULL
1040|4498|H|2|2012|5|48|4|86.6|86.3|558|630|NULL
470|4515|H|1|2010|1|69.5|77|50|50|2|2|NULL
470|4515|H|1|2010|2|50.5|50|62.5|62.5|16|16|NULL
470|4515|H|1|2010|3|53|96|0|0|3|3|NULL
470|4515|H|1|2010|4|40.5|99|12.5|15.5|48|61|NULL
470|4515|H|1|2010|5|44|49|47.8|52.3|345|396|NULL
470|4515|H|2|2010|4|46|41|50|46.6|48|60|NULL
470|4515|H|2|2010|5|46|5|82.1|82.2|346|397|NULL
470|4515|H|2|2010|1|85|44.5|50|50|2|2|NULL
470|4515|H|2|2010|2|61|9|81.2|87.5|16|16|NULL
470|4515|H|2|2010|3|60|4|100|100|3|3|NULL
470|4515|H|2|2011|4|42.5|33|48.2|50.8|56|68|NULL
470|4515|H|1|2011|3|65|99|20|42.9|5|7|NULL
470|4515|H|1|2011|4|50|99|21.1|21.5|57|68|NULL
470|4515|H|1|2011|5|45|43|48.3|53.6|429|469|NULL
470|4515|H|1|2011|1|67|49.5|50|75|4|4|NULL
470|4515|H|2|2011|5|51|6|86.5|86.4|429|469|NULL
470|4515|H|2|2011|1|59.5|13.5|75|75|4|4|NULL
470|4515|H|2|2011|2|60|9|84.6|85.7|13|15|NULL
470|4515|H|2|2011|3|79|48|60|71.4|5|7|NULL
470|4515|H|1|2011|2|58|39.5|53.8|57.1|13|15|NULL
470|4515|H|1|2012|3|83|99|33.3|33.3|9|9|NULL
470|4515|H|1|2012|4|60|95|25.9|25.4|58|71|NULL
470|4515|H|1|2012|5|51|44|51.5|54.4|423|458|NULL
470|4515|H|1|2012|1|40|72|33.3|25|3|4|NULL
470|4515|H|1|2012|2|55|41|60|58.8|15|17|NULL
470|4515|H|2|2012|1|65|3|100|75|3|4|NULL
470|4515|H|2|2012|2|64|3|100|94.1|15|17|NULL
470|4515|H|2|2012|3|64|4|66.7|66.7|9|9|NULL
470|4515|H|2|2012|4|52.5|19|74.1|67.1|58|70|NULL
470|4515|H|2|2012|5|45.5|2|86.6|86.9|424|458|NULL
470|4541|E|1|2010|1|16|70|0|0|1|2|NULL
470|4541|E|1|2010|2|2|46|0|0|1|1|NULL
470|4541|E|1|2010|3|55.5|75|0|0|2|2|NULL
470|4541|E|1|2010|4|44.5|70.5|36.1|41.3|36|63|NULL
470|4541|E|1|2010|5|61|43.5|58.1|81.2|62|96|NULL
470|4541|E|2|2010|3|39|53.5|50|50|2|2|NULL
470|4541|E|2|2010|4|59|61|41.7|34.8|24|46|NULL
470|4541|E|2|2010|1|31|59|0|0|1|2|NULL
470|4541|E|2|2010|2|30|66|0|0|1|1|NULL
470|4541|E|2|2010|5|54|33.5|66.1|82.3|62|96|NULL
470|4541|E|1|2011|1|46|94.5|0|0|2|3|NULL
470|4541|E|1|2011|4|33.5|67.5|15.8|36.4|38|66|NULL
470|4541|E|2|2011|1|24|78.5|0|0|2|3|NULL
470|4541|E|2|2011|4|48.5|47.5|45.5|42|22|50|NULL
470|4541|E|2|2011|5|38.5|24|66.7|77.9|60|95|NULL
470|4541|E|1|2011|5|29.5|42|41.7|76.3|60|93|NULL
470|4541|E|1|2012|3|71|61|100|100|1|1|NULL
470|4541|E|1|2012|4|32|75|17.1|34.6|41|78|NULL
470|4541|E|1|2012|5|39.5|32|56.2|80|48|80|NULL
470|4541|E|2|2012|3|20|31|0|100|1|1|NULL
470|4541|E|2|2012|4|33|67|22.2|37.5|27|64|NULL
470|4541|E|2|2012|5|45|22|70.2|86.6|47|82|NULL
1040|4615|H|1|2010|1|81|89.5|50|33.3|4|6|NULL
1040|4615|H|1|2010|2|70.5|54|59.4|60|32|35|NULL
1040|4615|H|1|2010|3|38|96.5|17.9|30.3|28|33|NULL
1040|4615|H|1|2010|4|58.5|77.5|33.3|35.7|42|56|NULL
1040|4615|H|1|2010|5|59|67|47.4|52|485|568|NULL
1040|4615|H|2|2010|4|66|7|87.8|83.3|41|54|NULL
1040|4615|H|2|2010|5|52|5|83.9|84.6|485|567|NULL
1040|4615|H|2|2010|1|43|45|80|71.4|5|7|NULL
1040|4615|H|2|2010|2|57|4|90.6|94.3|32|35|NULL
1040|4615|H|2|2010|3|47|15|77.8|78.8|27|33|NULL
1040|4615|H|2|2011|4|42|11|71.7|75.4|53|62|NULL
1040|4615|H|1|2011|3|54.5|91.5|28.6|27.3|28|33|NULL
1040|4615|H|1|2011|4|41|75|30.9|35.9|55|64|NULL
1040|4615|H|1|2011|5|50|53|47.2|51|527|603|NULL
1040|4615|H|1|2011|1|81|86|50|40|4|5|NULL
1040|4615|H|2|2011|5|44|7|82.8|85|524|600|NULL
1040|4615|H|2|2011|1|75|24|100|100|4|5|NULL
1040|4615|H|2|2011|2|53.5|10|84.4|81.8|32|33|NULL
1040|4615|H|2|2011|3|37|13|76.9|75|26|33|NULL
1040|4615|H|1|2011|2|55.5|49|56.2|60.6|32|33|NULL
1040|4615|H|1|2012|3|53.5|73.5|33.3|25.7|24|35|NULL
1040|4615|H|1|2012|4|44|95|28.1|27|57|74|NULL
1040|4615|H|1|2012|5|50|66|45.1|46.5|499|574|NULL
1040|4615|H|1|2012|1|38.5|59.5|25|25|8|8|NULL
1040|4615|H|1|2012|2|53|72|54.2|58.6|24|29|NULL
1040|4615|H|2|2012|1|72|5|87.5|87.5|8|8|NULL
1040|4615|H|2|2012|2|42|4.5|83.3|86.2|24|29|NULL
1040|4615|H|2|2012|3|57|13|73.9|71.4|23|35|NULL
1040|4615|H|2|2012|4|48.5|13|75|70.3|56|74|NULL
1040|4615|H|2|2012|5|52|4|88.3|87|494|570|NULL
470|4845|E|1|2010|2|78|38|100|93.1|15|29|NULL
470|4845|E|1|2010|3|76|50|100|83.3|3|6|NULL
470|4845|E|1|2010|4|67|49|70|62.5|10|24|NULL
470|4845|E|1|2010|5|71|36|78.2|92.5|101|200|NULL
470|4845|E|2|2010|5|70|32|80.8|88.9|99|199|NULL
470|4845|E|2|2010|2|81|41|86.7|79.3|15|29|NULL
470|4845|E|2|2010|3|46|49|66.7|50|3|6|NULL
470|4845|E|2|2010|4|46|54.5|60|40.7|10|27|NULL
470|4845|E|1|2011|2|82|61|66.7|94.4|9|18|NULL
470|4845|E|2|2011|5|65|34|80.5|91.1|87|190|NULL
470|4845|E|1|2011|3|25|61.5|0|75|2|4|NULL
470|4845|E|1|2011|4|57|64|22.2|66.7|9|21|NULL
470|4845|E|1|2011|5|64|45|64.4|95.2|87|188|NULL
470|4845|E|1|2011|1|66|49|100|100|1|1|NULL
470|4845|E|2|2011|1|77|68|100|0|1|1|NULL
470|4845|E|2|2011|2|62|42|66.7|88.9|9|18|NULL
470|4845|E|2|2011|3|42.5|63|50|80|2|5|NULL
470|4845|E|2|2011|4|29|55|33.3|36.4|9|22|NULL
470|4845|E|1|2012|2|72|32.5|75|93.8|8|16|NULL
470|4845|E|1|2012|3|9|21|0|50|1|2|NULL
470|4845|E|1|2012|4|42|62|26.3|38.2|19|34|NULL
470|4845|E|1|2012|5|59.5|31.5|75.9|88|108|167|NULL
470|4845|E|1|2012|1|62|68|0|100|1|2|NULL
470|4845|E|2|2012|1|85|57|100|100|1|2|NULL
470|4845|E|2|2012|2|72.5|25.5|100|87.5|8|16|NULL
470|4845|E|2|2012|3|59|40|100|50|1|2|NULL
470|4845|E|2|2012|4|50|56.5|44.4|29|18|31|NULL
470|4845|E|2|2012|5|64.5|22|81.5|88|108|167|NULL
2690|4894|M|1|2010|1|36|99|0|0|1|1|NULL
2690|4894|M|1|2010|2|1|65|0|0|1|1|NULL
2690|4894|M|1|2010|3|36|94|0|33.3|6|6|NULL
2690|4894|M|1|2010|4|27|81|8.7|20.5|265|299|NULL
2690|4894|M|1|2010|5|31.5|77|3.1|16.2|32|37|NULL
2690|4894|M|2|2010|1|84|93|0|0|1|1|NULL
2690|4894|M|2|2010|2|85|22|100|100|1|1|NULL
2690|4894|M|2|2010|3|36|49.5|33.3|50|6|6|NULL
2690|4894|M|2|2010|4|40|53|37.2|36.2|261|299|NULL
2690|4894|M|2|2010|5|36.5|39|53.1|47.4|32|38|NULL
2690|4894|M|1|2011|3|40|99|0|0|2|3|NULL
2690|4894|M|1|2011|4|38|88|9.9|20.1|252|271|NULL
2690|4894|M|1|2011|5|60.5|92.5|9.1|12|22|25|NULL
2690|4894|M|1|2011|1|52|92|0|25|1|4|NULL
2690|4894|M|2|2011|1|26|71|0|25|1|4|NULL
2690|4894|M|2|2011|3|60|80.5|50|33.3|2|3|NULL
2690|4894|M|2|2011|4|38|56|36.8|37.8|253|273|NULL
2690|4894|M|2|2011|5|55.5|30.5|63.6|68|22|25|NULL
2690|4894|M|1|2012|3|42|72|0|0|2|4|NULL
2690|4894|M|1|2012|4|29.5|80|8|17.9|226|246|NULL
2690|4894|M|1|2012|5|29|69|6.7|18.5|15|27|NULL
2690|4894|M|1|2012|2|26.5|67|50|50|2|2|NULL
2690|4894|M|2|2012|2|22|35.5|0|50|2|2|NULL
2690|4894|M|2|2012|3|42|37|100|75|2|4|NULL
2690|4894|M|2|2012|4|35|48|37.3|38.8|225|245|NULL
2690|4894|M|2|2012|5|41|34.5|56.2|53.8|16|26|NULL
470|5074|H|1|2010|1|29|99|0|0|6|6|NULL
470|5074|H|1|2010|2|69|99|11.8|21.1|17|19|NULL
470|5074|H|1|2010|3|35.5|99|0|10|10|10|NULL
470|5074|H|1|2010|4|42|99|8.1|9.5|295|319|NULL
470|5074|H|1|2010|5|60|82|42.3|42.9|324|354|NULL
470|5074|H|2|2010|4|41|69|37.5|35.8|296|321|NULL
470|5074|H|2|2010|5|53|8|80.2|79.5|323|355|NULL
470|5074|H|2|2010|1|61.5|53.5|50|50|6|6|NULL
470|5074|H|2|2010|2|57|28|58.8|57.9|17|19|NULL
470|5074|H|2|2010|3|56.5|34.5|60|60|10|10|NULL
470|5074|H|2|2011|4|50|75|37.6|37|287|318|NULL
470|5074|H|1|2011|3|69|99|0|0|5|8|NULL
470|5074|H|1|2011|4|40|99|8.7|13.2|289|319|NULL
470|5074|H|1|2011|5|52.5|72|43.7|45.9|348|386|NULL
470|5074|H|1|2011|1|66.5|99|30|18.2|10|11|NULL
470|5074|H|2|2011|5|50|8|77.2|78|347|386|NULL
470|5074|H|2|2011|1|58|58|60|54.5|10|11|NULL
470|5074|H|2|2011|2|48|26.5|66.7|50|12|16|NULL
470|5074|H|2|2011|3|67|57|40|62.5|5|8|NULL
470|5074|H|1|2011|2|51.5|84|25|25|12|16|NULL
470|5074|H|1|2012|3|68|99|0|7.7|11|13|NULL
470|5074|H|1|2012|4|40|99|8.5|8.8|306|329|NULL
470|5074|H|1|2012|5|46|66|42.6|44.7|331|367|NULL
470|5074|H|1|2012|1|61|99|16.7|14.3|6|7|NULL
470|5074|H|1|2012|2|42|92|26.3|38.1|19|21|NULL
470|5074|H|2|2012|1|68.5|26|83.3|71.4|6|7|NULL
470|5074|H|2|2012|2|37|22|57.9|57.1|19|21|NULL
470|5074|H|2|2012|3|60|20|81.8|76.9|11|13|NULL
470|5074|H|2|2012|4|45|59|43.6|38.6|305|329|NULL
470|5074|H|2|2012|5|45|4|82.8|83|331|365|NULL
1040|5106|H|1|2010|1|34.5|57.5|50|50|6|8|NULL
1040|5106|H|1|2010|2|62|39|54.1|64.9|37|37|NULL
1040|5106|H|1|2010|3|65|98|28.6|40|7|10|NULL
1040|5106|H|1|2010|4|42|80|27|33.3|37|42|NULL
1040|5106|H|1|2010|5|55|66|44.3|49.8|551|666|NULL
1040|5106|H|2|2010|4|52|5|86.5|85.7|37|42|NULL
1040|5106|H|2|2010|5|53|3|88.3|89.8|546|666|NULL
1040|5106|H|2|2010|1|64.5|10.5|66.7|87.5|6|8|NULL
1040|5106|H|2|2010|2|68|3|91.9|94.7|37|38|NULL
1040|5106|H|2|2010|3|63|23|85.7|90|7|10|NULL
1040|5106|H|2|2011|4|47|13|74.3|73.7|35|39|NULL
1040|5106|H|1|2011|3|45|97|9.1|23.1|11|13|NULL
1040|5106|H|1|2011|4|45|88.5|19.4|20.5|36|39|NULL
1040|5106|H|1|2011|5|49|58|49.9|53.9|519|602|NULL
1040|5106|H|1|2011|1|63.5|95.5|37.5|37.5|8|8|NULL
1040|5106|H|2|2011|5|47|4|86.3|86.4|517|602|NULL
1040|5106|H|2|2011|1|58|2|100|100|7|7|NULL
1040|5106|H|2|2011|2|46|7|74.2|85.7|31|35|NULL
1040|5106|H|2|2011|3|52|14|72.7|69.2|11|13|NULL
1040|5106|H|1|2011|2|31|54|41.9|51.4|31|35|NULL
1040|5106|H|1|2012|3|42|95|0|10.5|13|19|NULL
1040|5106|H|1|2012|4|49.5|93|26.3|35.6|38|45|NULL
1040|5106|H|1|2012|5|58|49|52.7|57.9|455|520|NULL
1040|5106|H|1|2012|1|73|17|60|60|5|5|NULL
1040|5106|H|1|2012|2|62|69|39.1|41.4|23|29|NULL
1040|5106|H|2|2012|1|46|2|100|100|5|5|NULL
1040|5106|H|2|2012|2|82|5|87|82.8|23|29|NULL
1040|5106|H|2|2012|3|59.5|19|85.7|80|14|20|NULL
1040|5106|H|2|2012|4|62|10|78.4|76.7|37|43|NULL
1040|5106|H|2|2012|5|59|3|91.8|91.1|451|519|NULL
2690|5155|H|1|2010|1|53|93.5|0|0|1|4|NULL
2690|5155|H|1|2010|3|20|99|0|0|4|6|NULL
2690|5155|H|1|2010|4|23|99|1.8|0|56|114|NULL
2690|5155|H|1|2010|5|26|99|0|0|14|30|NULL
2690|5155|H|2|2010|5|26.5|75|25|28.6|16|31|NULL
2690|5155|H|2|2010|1|53|65|0|0|1|4|NULL
2690|5155|H|2|2010|3|49|15|75|60|4|6|NULL
2690|5155|H|2|2010|4|28|77|27.8|30.1|54|110|NULL
2690|5155|H|1|2011|1|53.5|99|0|0|2|4|NULL
2690|5155|H|1|2011|3|18|99|0|0|1|2|NULL
2690|5155|H|1|2011|4|36|99|0|1|40|110|NULL
2690|5155|H|1|2011|5|45.5|99|0|3.8|8|29|NULL
2690|5155|H|2|2011|5|49|56.5|25|25|8|28|NULL
2690|5155|H|2|2011|1|66|91.5|0|0|2|4|NULL
2690|5155|H|2|2011|3|29|91|0|0|1|2|NULL
2690|5155|H|2|2011|4|39|88|7.7|17.2|39|107|NULL
2690|5155|H|1|2012|1|85|99|0|0|2|6|NULL
2690|5155|H|1|2012|2|13|99|0|0|1|1|NULL
2690|5155|H|1|2012|3|47.5|99|0|0|2|6|NULL
2690|5155|H|1|2012|4|34.5|99|2.6|1.2|38|85|NULL
2690|5155|H|1|2012|5|37|99|0|0|14|30|NULL
2690|5155|H|2|2012|1|68|96.5|50|33.3|2|6|NULL
2690|5155|H|2|2012|2|72|92|0|0|1|1|NULL
2690|5155|H|2|2012|3|78|96|0|0|1|5|NULL
2690|5155|H|2|2012|4|24|82|13.5|19|37|79|NULL
2690|5155|H|2|2012|5|44|48|23.1|17.9|13|28|NULL
2690|5346|E|1|2010|1|33.5|23.5|50|100|2|4|NULL
2690|5346|E|1|2010|3|79|37|100|100|1|4|NULL
2690|5346|E|1|2010|4|19|40.5|34|73.8|50|84|NULL
2690|5346|E|1|2010|5|30|35|48.3|87.3|87|118|NULL
2690|5346|E|2|2010|5|51|28|73.6|89.8|87|118|NULL
2690|5346|E|2|2010|1|60.5|24.5|100|100|2|4|NULL
2690|5346|E|2|2010|3|61|41|100|100|1|4|NULL
2690|5346|E|2|2010|4|45.5|40|50|81|50|84|NULL
2690|5346|E|1|2011|1|60.5|56.5|50|100|2|2|NULL
2690|5346|E|1|2011|3|24|39|20|66.7|5|6|NULL
2690|5346|E|1|2011|4|42|57|40.9|75.8|66|95|NULL
2690|5346|E|1|2011|5|45|49|47.7|86.5|65|111|NULL
2690|5346|E|2|2011|5|44|26|69.2|91.9|65|111|NULL
2690|5346|E|2|2011|1|27.5|29|50|100|2|2|NULL
2690|5346|E|2|2011|3|45|35|60|66.7|5|6|NULL
2690|5346|E|2|2011|4|36|32|57.6|83.2|66|95|NULL
2690|5346|E|1|2012|1|39|42|50|100|2|2|NULL
2690|5346|E|1|2012|2|71.5|27.5|100|100|2|2|NULL
2690|5346|E|1|2012|3|30|27|33.3|33.3|3|3|NULL
2690|5346|E|1|2012|4|20|41|34.9|70.7|63|99|NULL
2690|5346|E|1|2012|5|28|30|52.3|90.2|65|102|NULL
2690|5346|E|2|2012|1|39|30|50|100|2|2|NULL
2690|5346|E|2|2012|2|63|35|50|50|2|2|NULL
2690|5346|E|2|2012|3|12|15|33.3|66.7|3|3|NULL
2690|5346|E|2|2012|4|33|34|52.4|75|63|100|NULL
2690|5346|E|2|2012|5|32|17|60|90.2|65|102|NULL
470|5465|H|1|2010|2|87|2|100|66.7|2|3|NULL
470|5465|H|1|2010|3|73|46|100|100|1|1|NULL
470|5465|H|1|2010|4|72|97|12.5|22.2|8|9|NULL
470|5465|H|1|2010|5|56.5|39|60.4|60.2|96|104|NULL
470|5465|H|2|2010|5|55.5|3|86.5|85.4|96|104|NULL
470|5465|M|1|2010|5|67.5|56|65.4|75.7|156|174|NULL
470|5465|H|2|2010|2|85|1.5|100|100|2|3|NULL
470|5465|H|2|2010|3|22|26|0|0|1|1|NULL
470|5465|H|2|2010|4|73|17|62.5|55.6|8|9|NULL
470|5465|M|2|2010|1|54|29|100|100|1|1|NULL
470|5465|M|2|2010|5|57.5|23|82.7|88.4|156|173|NULL
470|5465|M|2|2010|2|87.5|9.5|100|100|4|4|NULL
470|5465|M|1|2010|1|71|59|100|100|1|1|NULL
470|5465|M|1|2010|4|70|92|45.5|36.4|11|11|NULL
470|5465|M|1|2010|2|78.5|29|75|100|4|4|NULL
470|5465|M|2|2010|4|70|28|72.7|54.5|11|11|NULL
470|5465|H|1|2011|3|78|22|100|100|1|1|NULL
470|5465|H|1|2011|4|83|95|36.4|45.5|11|11|NULL
470|5465|H|1|2011|5|54|37|55.6|60.7|117|135|NULL
470|5465|H|1|2011|2|61|2|66.7|66.7|3|3|NULL
470|5465|H|2|2011|2|93|1|100|100|3|3|NULL
470|5465|H|2|2011|3|76|42|100|100|1|1|NULL
470|5465|M|1|2011|5|62|57|63.8|71.2|149|160|NULL
470|5465|H|2|2011|1|12|20|0|100|1|1|NULL
470|5465|M|1|2011|1|26|49|0|100|1|1|NULL
470|5465|H|2|2011|5|55|5|87.2|85.2|117|135|NULL
470|5465|H|1|2011|1|59|70|0|100|1|1|NULL
470|5465|M|2|2011|1|15|21|0|100|1|1|NULL
470|5465|M|2|2011|2|81.5|12|100|100|2|2|NULL
470|5465|H|2|2011|4|46|17|72.7|63.6|11|11|NULL
470|5465|M|1|2011|4|52.5|64|40|60|10|10|NULL
470|5465|M|1|2011|2|66.5|36|100|100|2|2|NULL
470|5465|M|2|2011|5|55|21|77.9|82.5|149|160|NULL
470|5465|M|2|2011|4|72.5|33|80|90|10|10|NULL
470|5465|H|1|2012|3|69|96|0|0|1|1|NULL
470|5465|H|1|2012|4|82|76|54.5|54.5|11|11|NULL
470|5465|H|2|2012|1|31|14|50|100|2|2|NULL
470|5465|H|2|2012|2|38|1|100|100|2|2|NULL
470|5465|H|1|2012|2|45.5|1|100|100|2|2|NULL
470|5465|H|1|2012|1|20|77.5|0|0|2|2|NULL
470|5465|M|1|2012|2|80|33.5|100|100|4|4|NULL
470|5465|H|2|2012|3|65|14|100|100|1|1|NULL
470|5465|H|1|2012|5|65|33.5|64.4|67.5|118|123|NULL
470|5465|H|2|2012|4|51|5|81.8|81.8|11|11|NULL
470|5465|H|2|2012|5|50|3|88.1|88.6|118|123|NULL
470|5465|M|1|2012|4|68|55|55.6|60|9|10|NULL
470|5465|M|1|2012|5|57|50|55.8|74.6|163|177|NULL
470|5465|M|2|2012|2|88|9|100|100|4|4|NULL
470|5465|M|2|2012|4|66|25|66.7|70|9|10|NULL
470|5465|M|2|2012|5|47|16|69.3|81.4|163|177|NULL
470|5477|E|1|2010|2|96|32|100|66.7|1|3|NULL
470|5477|E|1|2010|4|54|63|50|50|14|26|NULL
470|5477|E|1|2010|5|52|47|52.4|76.4|124|213|NULL
470|5477|E|2|2010|2|87|13|100|66.7|1|3|NULL
470|5477|E|2|2010|4|57.5|49.5|57.1|60|14|25|NULL
470|5477|E|2|2010|5|50|34|62.6|80.8|123|214|NULL
470|5477|E|1|2011|2|66|48|33.3|80|3|5|NULL
470|5477|E|2|2011|2|48|47|66.7|60|3|5|NULL
470|5477|E|1|2011|3|10|53|0|50|1|2|NULL
470|5477|E|1|2011|4|42|57|46.2|76.9|13|26|NULL
470|5477|E|1|2011|5|52|57|45.3|72.3|137|232|NULL
470|5477|E|2|2011|3|71|49|100|100|1|2|NULL
470|5477|E|2|2011|4|48|30|61.5|69.2|13|26|NULL
470|5477|E|2|2011|5|43|32|65.7|75.4|137|231|NULL
470|5477|E|1|2012|1|60|68|0|100|1|1|NULL
470|5477|E|1|2012|5|53|49|51.1|73.8|135|210|NULL
470|5477|E|1|2012|2|56|57|66.7|80|3|5|NULL
470|5477|E|1|2012|3|73.5|71|100|50|2|2|NULL
470|5477|E|1|2012|4|31.5|57.5|35|51.9|20|27|NULL
470|5477|E|2|2012|1|81|39|100|100|1|1|NULL
470|5477|E|2|2012|2|26|55|33.3|60|3|5|NULL
470|5477|E|2|2012|3|2.5|32.5|0|50|2|2|NULL
470|5477|E|2|2012|4|58|53|50|63|20|27|NULL
470|5477|E|2|2012|5|50.5|32|67.2|78.5|134|209|NULL
470|5513|E|1|2012|1|25|42.5|25|83.3|4|6|NULL
470|5513|E|1|2012|2|62|55|100|100|1|2|NULL
470|5513|E|1|2012|4|34|64|33.3|40.4|27|52|NULL
470|5513|E|1|2012|5|44|45|45.9|78.2|85|165|NULL
470|5513|E|2|2012|1|42|31|100|80|4|5|NULL
470|5513|E|2|2012|2|93|49|100|100|1|2|NULL
470|5513|E|2|2012|4|40|48.5|41.7|51|24|49|NULL
470|5513|E|2|2012|5|56|28|66.3|82.4|83|165|NULL
470|5552|E|1|2010|1|51|47|50|50|2|2|NULL
470|5552|E|1|2010|4|57|64|43.2|41.4|95|152|NULL
470|5552|E|1|2010|5|57|50|77.8|66.7|9|18|NULL
470|5552|E|2|2010|4|47|61|32.8|29.1|67|134|NULL
470|5552|E|2|2010|5|35|34|50|47.4|8|19|NULL
470|5552|E|2|2010|1|70|52.5|50|50|2|2|NULL
470|5552|E|1|2011|3|80|59|100|50|1|4|NULL
470|5552|E|1|2011|1|1|81|0|50|1|2|NULL
470|5552|E|1|2011|2|89|67|100|100|1|1|NULL
